espn_game_id,date_time,away_espn_id,away_friendly_school,away_score,home_espn_id,home_friendly_school,home_score,conf_friendly
330612678,Sat Mar 02 2013 13:00:00 GMT-0500 (Eastern Standard Time),2344,Longwood,80,2678,Virginia Military,94,Big South
330612681,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2681,Wagner,67,2405,Monmouth,57,Northeast
330612710,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),233,South Dakota,59,2710,Western Illinois,61,Summit League
330612717,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),2535,Samford,54,2717,Western Carolina,56,Southern
330612729,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),256,James Madison,69,2729,William & Mary,67,Colonial Athletic Association
330612737,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2427,UNC Asheville,61,2737,Winthrop,70,Big South
330612739,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),2674,Valparaiso,75,2739,Green Bay,56,Horizon League
330612747,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2643,Citadel,62,2747,Wofford,69,Southern
330612750,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2754,Youngstown State,45,2750,Wright State,72,Horizon League
330612752,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),113,Massachusetts,77,2752,Xavier,72,Atlantic 10
330612755,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2011,Alabama State,74,2755,Grambling State,62,Southwest Athletic
330612803,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2598,St. Francis (PA),60,2803,Bryant,85,Northeast
330612885,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2277,Houston Baptist,58,2885,NJIT,69,Great West
330613084,Sat Mar 02 2013 21:05:00 GMT-0500 (Eastern Standard Time),2130,Chicago State,69,3084,Utah Valley,76,Great West
330620024,Sun Mar 03 2013 17:00:00 GMT-0500 (Eastern Standard Time),254,Utah,66,24,Stanford,84,Pacific-12
330620058,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),305,DePaul,73,58,South Florida,83,Big East
330620059,Sun Mar 03 2013 18:00:00 GMT-0500 (Eastern Standard Time),152,North Carolina State,70,59,Georgia Tech,57,Atlantic Coast
330620103,Sun Mar 03 2013 16:00:00 GMT-0500 (Eastern Standard Time),258,Virginia,52,103,Boston College,53,Atlantic Coast
330620130,Sun Mar 03 2013 16:00:00 GMT-0500 (Eastern Standard Time),127,Michigan State,57,130,Michigan,58,Big Ten
330620153,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),52,Florida State,58,153,North Carolina,79,Atlantic Coast
330620160,Sun Mar 03 2013 13:00:00 GMT-0500 (Eastern Standard Time),311,Maine,74,160,New Hampshire,79,America East
330620221,Sun Mar 03 2013 12:00:00 GMT-0500 (Eastern Standard Time),222,Villanova,64,221,Pittsburgh,73,Big East
330620261,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),42,Hartford,61,261,Vermont,58,America East
330620264,Sun Mar 03 2013 15:30:00 GMT-0500 (Eastern Standard Time),265,Washington State,68,264,Washington,72,Pacific-12
330620275,Sun Mar 03 2013 13:00:00 GMT-0500 (Eastern Standard Time),2509,Purdue,69,275,Wisconsin,56,Big Ten
330620292,Sun Mar 03 2013 15:00:00 GMT-0500 (Eastern Standard Time),2443,New Orleans,57,292,Texas-Pan American,71,Nonconference
330620314,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),2561,Siena,61,314,Iona,80,Metro Atlantic Athletic
330622217,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),2217,Fairfield,60,2368,Marist,73,Metro Atlantic Athletic
330622352,Sun Mar 03 2013 12:00:00 GMT-0500 (Eastern Standard Time),2363,Manhattan,61,2352,Loyola (MD),63,Metro Atlantic Athletic
330622378,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),2066,Binghamton,49,2378,UMBC,59,America East
330622619,Sun Mar 03 2013 14:00:00 GMT-0500 (Eastern Standard Time),399,Albany,70,2619,Stony Brook,75,America East
330630097,Mon Mar 04 2013 19:00:00 GMT-0500 (Eastern Standard Time),2132,Cincinnati,51,97,Louisville,67,Big East
330630251,Mon Mar 04 2013 21:00:00 GMT-0500 (Eastern Standard Time),239,Baylor,70,251,Texas,79,Big 12
330630253,Mon Mar 04 2013 21:05:00 GMT-0500 (Eastern Standard Time),149,Montana,86,253,Southern Utah,74,Big Sky
330632154,Mon Mar 04 2013 20:00:00 GMT-0500 (Eastern Standard Time),2379,Maryland-Eastern Shore,60,2154,Coppin State,63,Mid-Eastern Athletic
330632261,Mon Mar 04 2013 20:00:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,66,2261,Hampton,75,Mid-Eastern Athletic
330632305,Mon Mar 04 2013 19:00:00 GMT-0500 (Eastern Standard Time),2641,Texas Tech,42,2305,Kansas,79,Big 12
330632415,Mon Mar 04 2013 19:45:00 GMT-0500 (Eastern Standard Time),2169,Delaware State,47,2415,Morgan State,66,Mid-Eastern Athletic
330632428,Mon Mar 04 2013 19:45:00 GMT-0500 (Eastern Standard Time),2569,South Carolina State,54,2428,North Carolina Central,62,Mid-Eastern Athletic
330632448,Mon Mar 04 2013 21:00:00 GMT-0500 (Eastern Standard Time),2542,Savannah State,57,2448,North Carolina A&T,59,Mid-Eastern Athletic
330632450,Mon Mar 04 2013 20:00:00 GMT-0500 (Eastern Standard Time),50,Florida A&M,58,2450,Norfolk State,69,Mid-Eastern Athletic
330640082,Tue Mar 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),325,Cleveland State,59,82,Illinois-Chicago,82,Horizon League
330640084,Tue Mar 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),194,Ohio State,67,84,Indiana,58,Big Ten
330640087,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2599,NULL,40,87,NULL,66,NULL
330640142,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),8,Arkansas,63,142,Missouri,93,Southeastern
330640145,Tue Mar 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),333,Alabama,83,145,Mississippi,87,Southeastern
330640150,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),259,Virginia Tech,57,150,Duke,85,Atlantic Coast
330640164,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),269,Marquette,60,164,Rutgers,54,Big East
330640228,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),103,Boston College,68,228,Clemson,61,Atlantic Coast
330640276,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2572,Southern Mississippi,84,276,Marshall,88,Conference USA
330640324,Tue Mar 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),2335,Liberty,78,324,Coastal Carolina,61,Big South
330642006,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),193,Miami (OH),58,2006,Akron,72,Mid-American
330642084,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),195,Ohio,72,2084,Buffalo,69,Mid-American
330642097,Tue Mar 05 2013 18:00:00 GMT-0500 (Eastern Standard Time),2506,Presbyterian,73,2097,Campbell,81,Big South
330642117,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2199,Eastern Michigan,59,2117,Central Michigan,61,Mid-American
330642294,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),356,Illinois,55,2294,Iowa,63,Big Ten
330642306,Tue Mar 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),2628,TCU,68,2306,Kansas State,79,Big 12
330642309,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),189,Bowling Green,61,2309,Kent State,69,Mid-American
330642427,Tue Mar 05 2013 14:45:00 GMT-0500 (Eastern Standard Time),2344,Longwood,87,2427,UNC Asheville,72,Big South
330642439,Tue Mar 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),68,Boise State,64,2439,UNLV,68,Mountain West
330642507,Tue Mar 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),2550,Seton Hall,66,2507,Providence,76,Big East
330642515,Tue Mar 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),2737,Winthrop,60,2515,Radford,58,Big South
330642638,Tue Mar 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),235,Memphis,56,2638,UTEP,54,Conference USA
330642649,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2459,Northern Illinois,46,2649,Toledo,70,Mid-American
330642711,Tue Mar 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2050,Ball State,89,2711,Western Michigan,85,Mid-American
330642739,Tue Mar 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),270,Milwaukee,46,2739,Green Bay,62,Horizon League
330642754,Tue Mar 05 2013 19:05:00 GMT-0500 (Eastern Standard Time),2350,Loyola Chicago,60,2754,Youngstown State,62,Horizon League
330650002,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),2633,Tennessee,82,2,Auburn,75,Southeastern
330650005,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2116,UCF,74,5,UAB,70,Conference USA
330650021,Wed Mar 06 2013 23:30:00 GMT-0500 (Eastern Standard Time),2005,Air Force,51,21,San Diego State,58,Mountain West
330650025,Wed Mar 06 2013 23:00:00 GMT-0500 (Eastern Standard Time),24,Stanford,83,25,California,70,Pacific-12
330650057,Wed Mar 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),238,Vanderbilt,40,57,Florida,66,Southeastern
330650058,Wed Mar 06 2013 21:08:00 GMT-0500 (Eastern Standard Time),41,Connecticut,51,58,South Florida,65,Big East
330650066,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),197,Oklahoma State,76,66,Iowa State,87,Big 12
330650120,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),153,North Carolina,79,120,Maryland,68,Atlantic Coast
330650151,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2655,Tulane,85,151,East Carolina,88,Conference USA
330650152,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),154,Wake Forest,66,152,North Carolina State,81,Atlantic Coast
330650158,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),135,Minnesota,51,158,Nebraska,53,Big Ten
330650183,Wed Mar 06 2013 18:00:00 GMT-0500 (Eastern Standard Time),305,DePaul,57,183,Syracuse,78,Big East
330650201,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),277,West Virginia,70,201,Oklahoma,83,Big 12
330650202,Wed Mar 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),2567,Southern Methodist,71,202,Tulsa,65,Conference USA
330650222,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),46,Georgetown,57,222,Villanova,67,Big East
330650245,Wed Mar 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),99,LSU,68,245,Texas A&M,57,Southeastern
330650248,Wed Mar 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),242,Rice,62,248,Houston,84,Conference USA
330650264,Wed Mar 06 2013 23:30:00 GMT-0500 (Eastern Standard Time),30,USC,57,264,Washington,65,Pacific-12
330650265,Wed Mar 06 2013 21:30:00 GMT-0500 (Eastern Standard Time),26,UCLA,61,265,Washington State,73,Pacific-12
330650322,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),107,Holy Cross,54,322,Lafayette,77,Patriot League
330650349,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),44,American,44,349,Army,65,Patriot League
330650526,Wed Mar 06 2013 14:30:00 GMT-0500 (Eastern Standard Time),2454,North Florida,63,526,Florida Gulf Coast,73,Atlantic Sun
330652083,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2426,Navy,42,2083,Bucknell,58,Patriot League
330652168,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),179,St. Bonaventure,63,2168,Dayton,75,Atlantic 10
330652184,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2429,Charlotte,89,2184,Duquesne,87,Atlantic 10
330652230,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),218,Temple,74,2230,Fordham,55,Atlantic 10
330652325,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),45,George Washington,70,2325,La Salle,84,Atlantic 10
330652329,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2142,Colgate,64,2329,Lehigh,71,Patriot League
330652341,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2514,Quinnipiac,83,2341,,91,Nonconference
330652382,Wed Mar 06 2013 20:30:00 GMT-0500 (Eastern Standard Time),288,Lipscomb,48,2382,Mercer,82,Atlantic Sun
330652390,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),59,Georgia Tech,71,2390,Miami (FL),69,Atlantic Coast
330652413,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2630,Tennessee-Martin,66,2413,Morehead State,73,Ohio Valley
330652440,Wed Mar 06 2013 22:00:00 GMT-0500 (Eastern Standard Time),167,New Mexico,75,2440,Nevada,62,Mountain West
330652501,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),2351,Loyola Marymount,65,2501,Portland,54,West Coast
330652509,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),130,Michigan,80,2509,Purdue,75,Big Ten
330652523,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2597,St. Francis (NY),57,2523,Robert Morris,75,Northeast
330652546,Wed Mar 06 2013 21:30:00 GMT-0500 (Eastern Standard Time),2197,Eastern Illinois,68,2546,Southeast Missouri State,78,Ohio Valley
330652547,Wed Mar 06 2013 22:00:00 GMT-0500 (Eastern Standard Time),2934,Cal State Bakersfield,75,2547,Seattle,74,Nonconference
330652579,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),344,Mississippi State,72,2579,South Carolina,79,Southeastern
330652603,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),227,NULL,44,2603,NULL,81,NULL
330652670,Wed Mar 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),257,Richmond,82,2670,Virginia Commonwealth,93,Atlantic 10
330652681,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2115,Central Connecticut State,50,2681,Wagner,72,Northeast
330652751,Wed Mar 06 2013 22:00:00 GMT-0500 (Eastern Standard Time),36,Colorado State,78,2751,Wyoming,56,Mountain West
330652752,Wed Mar 06 2013 21:00:00 GMT-0500 (Eastern Standard Time),139,Saint Louis,66,2752,Xavier,77,Atlantic 10
330652803,Wed Mar 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),116,NULL,75,2803,NULL,69,NULL
330660013,Thu Mar 07 2013 22:00:00 GMT-0500 (Eastern Standard Time),27,UC Riverside,62,13,Cal Poly,68,Big West
330660038,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),2483,Oregon,53,38,Colorado,76,Pacific-12
330660052,Thu Mar 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),258,Virginia,51,52,Florida State,53,Atlantic Coast
330660056,Thu Mar 07 2013 14:30:00 GMT-0500 (Eastern Standard Time),2193,East Tennessee State,46,56,Stetson,67,Atlantic Sun
330660061,Thu Mar 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),96,Kentucky,62,61,Georgia,72,Southeastern
330660071,Thu Mar 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),2181,Drake,81,71,Bradley,66,Missouri Valley
330660077,Thu Mar 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),213,Penn State,66,77,Northwestern,59,Big Ten
330660113,Thu Mar 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),2086,Butler,73,113,Massachusetts,62,Atlantic 10
330660127,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),275,Wisconsin,43,127,Michigan State,58,Big Ten
330660147,Thu Mar 07 2013 22:00:00 GMT-0500 (Eastern Standard Time),2464,Northern Arizona,79,147,Montana State,83,Big Sky
330660149,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),16,Sacramento State,52,149,Montana,63,Big Sky
330660166,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),2348,Louisiana Tech,60,166,New Mexico State,78,Western Athletic
330660254,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),204,Oregon State,61,254,Utah,72,Pacific-12
330660279,Thu Mar 07 2013 22:00:00 GMT-0500 (Eastern Standard Time),300,UC Irvine,62,279,Pacific,70,Big West
330660294,Thu Mar 07 2013 20:30:00 GMT-0500 (Eastern Standard Time),2908,USC Upstate,76,294,Jacksonville,62,Atlantic Sun
330660301,Thu Mar 07 2013 23:30:00 GMT-0500 (Eastern Standard Time),2492,Pepperdine,59,301,San Diego,62,West Coast
330660302,Thu Mar 07 2013 23:00:00 GMT-0500 (Eastern Standard Time),299,Long Beach State,77,302,UC Davis,76,Big West
330660304,Thu Mar 07 2013 21:05:00 GMT-0500 (Eastern Standard Time),331,Eastern Washington,87,304,Idaho State,73,Big Sky
330660328,Thu Mar 07 2013 21:05:00 GMT-0500 (Eastern Standard Time),326,Texas State,61,328,Utah State,77,Western Athletic
330662127,Thu Mar 07 2013 12:00:00 GMT-0500 (Eastern Standard Time),2737,Winthrop,47,2127,Charleston Southern,54,Big South
330662154,Thu Mar 07 2013 20:00:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,61,2154,Coppin State,69,Mid-Eastern Athletic
330662172,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),250,Texas-Arlington,55,2172,Denver,84,Western Athletic
330662198,Thu Mar 07 2013 21:30:00 GMT-0500 (Eastern Standard Time),2546,Southeast Missouri State,69,2198,Eastern Kentucky,84,Ohio Valley
330662241,Thu Mar 07 2013 18:00:00 GMT-0500 (Eastern Standard Time),2097,Campbell,57,2241,Gardner-Webb,71,Big South
330662261,Thu Mar 07 2013 20:00:00 GMT-0500 (Eastern Standard Time),2428,North Carolina Central,68,2261,Hampton,64,Mid-Eastern Athletic
330662272,Thu Mar 07 2013 20:30:00 GMT-0500 (Eastern Standard Time),2335,Liberty,61,2272,High Point,60,Big South
330662415,Thu Mar 07 2013 20:00:00 GMT-0500 (Eastern Standard Time),50,Florida A&M,67,2415,Morgan State,78,Mid-Eastern Athletic
330662447,Thu Mar 07 2013 20:45:00 GMT-0500 (Eastern Standard Time),2320,Lamar,63,2447,Nicholls State,90,Southland
330662450,Thu Mar 07 2013 20:00:00 GMT-0500 (Eastern Standard Time),2448,North Carolina A&T,48,2450,Norfolk State,55,Mid-Eastern Athletic
330662458,Thu Mar 07 2013 21:05:00 GMT-0500 (Eastern Standard Time),253,Southern Utah,58,2458,Northern Colorado,66,Big Sky
330662463,Thu Mar 07 2013 22:30:00 GMT-0500 (Eastern Standard Time),62,Hawaii,75,2463,Cal State Northridge,88,Big West
330662466,Thu Mar 07 2013 20:45:00 GMT-0500 (Eastern Standard Time),357,Texas A&M-CC,51,2466,Northwestern State,66,Southland
330662534,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),2534,Sam Houston State,42,2617,Stephen F. Austin,57,Southland
330662539,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),2351,Loyola Marymount,61,2539,San Francisco,60,West Coast
330662540,Thu Mar 07 2013 22:00:00 GMT-0500 (Eastern Standard Time),2239,Cal State Fullerton,50,2540,UC Santa Barbara,66,Big West
330662542,Thu Mar 07 2013 20:30:00 GMT-0500 (Eastern Standard Time),2379,Maryland-Eastern Shore,54,2542,Savannah State,71,Mid-Eastern Athletic
330662545,Thu Mar 07 2013 20:35:00 GMT-0500 (Eastern Standard Time),2377,McNeese State,68,2545,Southeastern Louisiana,79,Southland
330662569,Thu Mar 07 2013 19:30:00 GMT-0500 (Eastern Standard Time),2169,Delaware State,60,2569,South Carolina State,62,Mid-Eastern Athletic
330662623,Thu Mar 07 2013 21:30:00 GMT-0500 (Eastern Standard Time),79,Southern Illinois,53,2623,Missouri State,61,Missouri Valley
330662634,Thu Mar 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),2413,Morehead State,75,2634,Tennessee State,88,Ohio Valley
330662678,Thu Mar 07 2013 14:25:00 GMT-0500 (Eastern Standard Time),2344,Longwood,86,2678,Virginia Military,90,Big South
330662692,Thu Mar 07 2013 21:00:00 GMT-0500 (Eastern Standard Time),2502,Portland State,52,2692,Weber State,80,Big Sky
330670043,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),163,Princeton,66,43,Yale,71,Ivy Group
330670093,Fri Mar 08 2013 21:00:00 GMT-0500 (Eastern Standard Time),2198,Eastern Kentucky,73,93,Murray State,81,Ohio Valley
330670098,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),2433,Louisiana-Monroe,60,98,Western Kentucky,74,Sun Belt
330670108,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),171,Columbia,51,108,Harvard,56,Ivy Group
330670156,Fri Mar 08 2013 13:05:00 GMT-0500 (Eastern Standard Time),2181,Drake,53,156,Creighton,65,Missouri Valley
330670159,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),172,Cornell,62,159,Dartmouth,76,Ivy Group
330670225,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),219,Pennsylvania,66,225,Brown,64,Ivy Group
330670236,Fri Mar 08 2013 18:00:00 GMT-0500 (Eastern Standard Time),2430,UNC Greensboro,87,236,Chattanooga,81,Southern
330670252,Fri Mar 08 2013 23:30:00 GMT-0500 (Eastern Standard Time),301,San Diego,72,252,Brigham Young,69,West Coast
330670309,Fri Mar 08 2013 19:30:00 GMT-0500 (Eastern Standard Time),249,North Texas,55,309,Louisiana-Lafayette,74,Sun Belt
330670339,Fri Mar 08 2013 15:30:00 GMT-0500 (Eastern Standard Time),282,Indiana State,51,339,Evansville,50,Missouri Valley
330670526,Fri Mar 08 2013 20:00:00 GMT-0500 (Eastern Standard Time),56,Stetson,58,526,Florida Gulf Coast,72,Atlantic Sun
330672057,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),2634,Tennessee State,73,2057,Belmont,82,Ohio Valley
330672217,Fri Mar 08 2013 21:30:00 GMT-0500 (Eastern Standard Time),2612,NULL,47,2217,NULL,54,NULL
330672226,Fri Mar 08 2013 21:30:00 GMT-0500 (Eastern Standard Time),2653,Troy,81,2226,Florida Atlantic,79,Sun Belt
330672368,Fri Mar 08 2013 19:30:00 GMT-0500 (Eastern Standard Time),2561,Siena,70,2368,Marist,64,Metro Atlantic Athletic
330672382,Fri Mar 08 2013 17:30:00 GMT-0500 (Eastern Standard Time),2908,USC Upstate,64,2382,Mercer,72,Atlantic Sun
330672460,Fri Mar 08 2013 21:30:00 GMT-0500 (Eastern Standard Time),2287,Illinois State,73,2460,Northern Iowa,65,Missouri Valley
330672535,Fri Mar 08 2013 14:00:00 GMT-0500 (Eastern Standard Time),231,Furman,55,2535,Samford,51,Southern
330672541,Fri Mar 08 2013 21:30:00 GMT-0500 (Eastern Standard Time),2351,Loyola Marymount,60,2541,Santa Clara,58,West Coast
330672550,Fri Mar 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),164,Rutgers,56,2550,Seton Hall,51,Big East
